hashing_abierto_ids;hashing_abierto_searchrandom;1000;0
hashing_cerrado_ids;linear_randomsearch;1000;1999600
hashing_cerrado_ids;quadratic_randomsearch;1000;0
hashing_cerrado_ids;double_randomsearch;1000;1999800
hashing_cerrado_ids;unorderedmap_randomsearch;1000;0
hashing_abierto_ids;hashing_abierto_searchrandom;2500;1999700
hashing_cerrado_ids;linear_randomsearch;2500;9999800
hashing_cerrado_ids;quadratic_randomsearch;2500;999900
hashing_cerrado_ids;double_randomsearch;2500;11000000
hashing_cerrado_ids;unorderedmap_randomsearch;2500;0
hashing_abierto_ids;hashing_abierto_searchrandom;5000;3000000
hashing_cerrado_ids;linear_randomsearch;5000;22999700
hashing_cerrado_ids;quadratic_randomsearch;5000;1000100
hashing_cerrado_ids;double_randomsearch;5000;21999500
hashing_cerrado_ids;unorderedmap_randomsearch;5000;1000000
hashing_abierto_ids;hashing_abierto_searchrandom;7500;999800
hashing_cerrado_ids;linear_randomsearch;7500;9999300
hashing_cerrado_ids;quadratic_randomsearch;7500;2000100
hashing_cerrado_ids;double_randomsearch;7500;11000700
hashing_cerrado_ids;unorderedmap_randomsearch;7500;999200
hashing_abierto_ids;hashing_abierto_searchrandom;10000;2999500
hashing_cerrado_ids;linear_randomsearch;10000;44999500
hashing_cerrado_ids;quadratic_randomsearch;10000;3000700
hashing_cerrado_ids;double_randomsearch;10000;46998400
hashing_cerrado_ids;unorderedmap_randomsearch;10000;1000500
hashing_abierto_ids;hashing_abierto_searchrandom;12500;3000900
hashing_cerrado_ids;linear_randomsearch;12500;19999800
hashing_cerrado_ids;quadratic_randomsearch;12500;3000000
hashing_cerrado_ids;double_randomsearch;12500;21999400
hashing_cerrado_ids;unorderedmap_randomsearch;12500;1000000
hashing_abierto_ids;hashing_abierto_searchrandom;15000;5999500
hashing_cerrado_ids;linear_randomsearch;15000;63998600
hashing_cerrado_ids;quadratic_randomsearch;15000;5000100
hashing_cerrado_ids;double_randomsearch;15000;70999100
hashing_cerrado_ids;unorderedmap_randomsearch;15000;1000000
hashing_abierto_ids;hashing_abierto_searchrandom;17500;4999400
hashing_cerrado_ids;linear_randomsearch;17500;55999300
hashing_cerrado_ids;quadratic_randomsearch;17500;4999800
hashing_cerrado_ids;double_randomsearch;17500;59999000
hashing_cerrado_ids;unorderedmap_randomsearch;17500;1999900
hashing_abierto_ids;hashing_abierto_searchrandom;20000;38999400
hashing_cerrado_ids;linear_randomsearch;20000;219956000
hashing_cerrado_ids;quadratic_randomsearch;20000;27000500
hashing_cerrado_ids;double_randomsearch;20000;241141000
hashing_cerrado_ids;unorderedmap_randomsearch;20000;2001000
hashing_abierto_ids;hashing_abierto_searchrandom;21070;1999800
hashing_cerrado_ids;linear_randomsearch;21070;22142000
hashing_cerrado_ids;quadratic_randomsearch;21070;3998600
hashing_cerrado_ids;double_randomsearch;21070;23000800
hashing_cerrado_ids;unorderedmap_randomsearch;21070;2998300
hashing_abierto_ids;hashing_abierto_searchrandom;1000;0
hashing_cerrado_ids;linear_randomsearch;1000;1999900
hashing_cerrado_ids;quadratic_randomsearch;1000;0
hashing_cerrado_ids;double_randomsearch;1000;2001700
hashing_cerrado_ids;unorderedmap_randomsearch;1000;0
hashing_abierto_ids;hashing_abierto_searchrandom;2500;1999200
hashing_cerrado_ids;linear_randomsearch;2500;9999800
hashing_cerrado_ids;quadratic_randomsearch;2500;1000000
hashing_cerrado_ids;double_randomsearch;2500;10000000
hashing_cerrado_ids;unorderedmap_randomsearch;2500;0
hashing_abierto_ids;hashing_abierto_searchrandom;5000;1999500
hashing_cerrado_ids;linear_randomsearch;5000;22994900
hashing_cerrado_ids;quadratic_randomsearch;5000;1000700
hashing_cerrado_ids;double_randomsearch;5000;22999100
hashing_cerrado_ids;unorderedmap_randomsearch;5000;0
hashing_abierto_ids;hashing_abierto_searchrandom;7500;999800
hashing_cerrado_ids;linear_randomsearch;7500;11000500
hashing_cerrado_ids;quadratic_randomsearch;7500;999200
hashing_cerrado_ids;double_randomsearch;7500;11000000
hashing_cerrado_ids;unorderedmap_randomsearch;7500;1000000
hashing_abierto_ids;hashing_abierto_searchrandom;10000;2999700
hashing_cerrado_ids;linear_randomsearch;10000;45999300
hashing_cerrado_ids;quadratic_randomsearch;10000;2001100
hashing_cerrado_ids;double_randomsearch;10000;46998300
hashing_cerrado_ids;unorderedmap_randomsearch;10000;1001000
hashing_abierto_ids;hashing_abierto_searchrandom;12500;2999800
hashing_cerrado_ids;linear_randomsearch;12500;20999900
hashing_cerrado_ids;quadratic_randomsearch;12500;2999200
hashing_cerrado_ids;double_randomsearch;12500;22999400
hashing_cerrado_ids;unorderedmap_randomsearch;12500;1000800
hashing_abierto_ids;hashing_abierto_searchrandom;15000;4981600
hashing_cerrado_ids;linear_randomsearch;15000;64138800
hashing_cerrado_ids;quadratic_randomsearch;15000;5999500
hashing_cerrado_ids;double_randomsearch;15000;72028300
hashing_cerrado_ids;unorderedmap_randomsearch;15000;1000700
hashing_abierto_ids;hashing_abierto_searchrandom;17500;4999800
hashing_cerrado_ids;linear_randomsearch;17500;57000300
hashing_cerrado_ids;quadratic_randomsearch;17500;5999300
hashing_cerrado_ids;double_randomsearch;17500;65000000
hashing_cerrado_ids;unorderedmap_randomsearch;17500;1999900
hashing_abierto_ids;hashing_abierto_searchrandom;20000;39034000
hashing_cerrado_ids;linear_randomsearch;20000;220997700
hashing_cerrado_ids;quadratic_randomsearch;20000;26999700
hashing_cerrado_ids;double_randomsearch;20000;232997800
hashing_cerrado_ids;unorderedmap_randomsearch;20000;1999700
hashing_abierto_ids;hashing_abierto_searchrandom;21070;1998400
hashing_cerrado_ids;linear_randomsearch;21070;21998400
hashing_cerrado_ids;quadratic_randomsearch;21070;3999100
hashing_cerrado_ids;double_randomsearch;21070;23000800
hashing_cerrado_ids;unorderedmap_randomsearch;21070;1998900
hashing_abierto_ids;hashing_abierto_searchrandom;1000;0
hashing_cerrado_ids;linear_randomsearch;1000;2001000
hashing_cerrado_ids;quadratic_randomsearch;1000;0
hashing_cerrado_ids;double_randomsearch;1000;1999000
hashing_cerrado_ids;unorderedmap_randomsearch;1000;0
hashing_abierto_ids;hashing_abierto_searchrandom;2500;1999600
hashing_cerrado_ids;linear_randomsearch;2500;9995800
hashing_cerrado_ids;quadratic_randomsearch;2500;1001600
hashing_cerrado_ids;double_randomsearch;2500;10999400
hashing_cerrado_ids;unorderedmap_randomsearch;2500;0
hashing_abierto_ids;hashing_abierto_searchrandom;5000;1999500
hashing_cerrado_ids;linear_randomsearch;5000;22999100
hashing_cerrado_ids;quadratic_randomsearch;5000;1000100
hashing_cerrado_ids;double_randomsearch;5000;22999800
hashing_cerrado_ids;unorderedmap_randomsearch;5000;0
hashing_abierto_ids;hashing_abierto_searchrandom;7500;1999500
hashing_cerrado_ids;linear_randomsearch;7500;11999900
hashing_cerrado_ids;quadratic_randomsearch;7500;2000300
hashing_cerrado_ids;double_randomsearch;7500;10999900
hashing_cerrado_ids;unorderedmap_randomsearch;7500;1001700
hashing_abierto_ids;hashing_abierto_searchrandom;10000;2999500
hashing_cerrado_ids;linear_randomsearch;10000;45961700
hashing_cerrado_ids;quadratic_randomsearch;10000;2005200
hashing_cerrado_ids;double_randomsearch;10000;46978900
hashing_cerrado_ids;unorderedmap_randomsearch;10000;1000500
hashing_abierto_ids;hashing_abierto_searchrandom;12500;1999900
hashing_cerrado_ids;linear_randomsearch;12500;20999300
hashing_cerrado_ids;quadratic_randomsearch;12500;3000000
hashing_cerrado_ids;double_randomsearch;12500;22999600
hashing_cerrado_ids;unorderedmap_randomsearch;12500;1000100
hashing_abierto_ids;hashing_abierto_searchrandom;15000;5001400
